STATION_NUMBER,STATION_NAME,LOCATION,LAT,LON,DRAINAGE_AREA_GROSS,DRAINAGE_AREA_EFFECT,RHBN
01AA002,DAAQUAM (RIVIERE) EN AVAL DE LA RIVIERE SHIDGEL,QC,46.557498931884766,-70.08110809326172,598.0,,0
01AD001,MADAWASKA (RIVIERE) A 6 KM EN AVAL DU BARRAGE TEMISCOUATA,QC,47.5483283996582,-68.63639068603516,2690.0,,0
01AD002,SAINT JOHN RIVER AT FORT KENT,ME,47.258060455322266,-68.59583282470703,14700.0,,1
01AD003,ST. FRANCIS RIVER AT OUTLET OF GLASIER LAKE,NB,47.206581115722656,-68.95555114746094,1350.0,,1
01AD004,SAINT JOHN RIVER AT EDMUNDSTON,NB,47.36077880859375,-68.32489013671875,15500.0,,0
01AD005,MADAWASKA (RIVIERE) AU RESERVOIR TEMISCOUATA,QC,47.570560455322266,-68.64305877685547,2590.0,,0
01AD008,LONG (LAC) PRES DE LES ETROITS,QC,47.39083099365234,-68.89833068847656,108.0,,0
01AD009,CABANO (RIVIERE) AU LAC LONG,QC,47.46443939208984,-69.00193786621094,172.0,,0
01AD012,SAINT-FRANCOIS (RIVIERE) EN AVAL DU LAC SAINT-FRANCOIS,QC,47.7247200012207,-69.28333282470703,58.59999847412109,,0
01AD013,SAINT-FRANCOIS (RIVIERE) EN AVAL DU LAC SAINT-FRANCOIS,QC,47.71916961669922,-69.28388977050781,59.79999923706055,,0
01AD014,POHENEGAMOOK (LAC) A ESTCOURT,QC,47.459999084472656,-69.2255630493164,389.0,,0
01AD015,MADAWASKA (RIVIERE) A 6 KM EN AVAL DU BARRAGE TEMISCOUATA,QC,47.53850173950195,-68.591796875,2712.0,,0
01AE001,FISH RIVER NEAR FORT KENT,ME,47.23749923706055,-68.58277893066406,2260.0,,0
01AF002,SAINT JOHN RIVER AT GRAND FALLS,NB,47.03889083862305,-67.7397232055664,21900.0,,0
01AF003,GREEN RIVER NEAR RIVIERE-VERTE,NB,47.334999084472656,-68.13500213623047,1150.0,,0
01AF006,BLACK BROOK NEAR ST-ANDRE-DE-MADAWASKA,NB,47.09138870239258,-67.73139190673828,14.199999809265137,,0
01AF007,GRANDE RIVIERE AT VIOLETTE BRIDGE,NB,47.24697113037109,-67.92127990722656,339.0,,0
01AF008,SAINT JOHN RIVER AT THE FALLS AT GRAND FALLS,NB,47.0513916015625,-67.73860931396484,,,0
01AF009,IROQUOIS RIVER AT MOULIN MORNEAULT,NB,47.45782852172852,-68.35682678222656,182.0,,0
01AF010,GREEN RIVER AT DEUXIEME SAULT,NB,47.47055816650391,-68.23555755615234,1030.0,,0
01AF011,LITTLE RIVER NEAR GRAND FALLS,NB,47.07194137573242,-67.70777893066406,380.0,,0
01AG002,LIMESTONE STREAM AT FOUR FALLS,NB,46.82833099365234,-67.74305725097656,199.0,,0
01AG003,AROOSTOOK RIVER NEAR TINKER,NB,46.81636047363281,-67.75196838378906,6060.0,,0
01AH001,TOBIQUE RIVER AT ARTHURETTE,NB,46.796669006347656,-67.48139190673828,4140.0,,0
01AH002,TOBIQUE RIVER AT RILEY BROOK,NB,47.17303085327149,-67.21080780029297,2230.0,,0
01AH003,TOBIQUE RIVER AT PLASTER ROCK,NB,46.90499877929688,-67.3949966430664,3130.0,,0
01AH004,TOBIQUE RIVER AT NARROWS,NB,46.79167175292969,-67.6833267211914,4330.0,,0
01AH005,MAMOZEKEL RIVER NEAR CAMPBELL RIVER,NB,47.25083160400391,-67.14221954345703,230.0,,0
01AJ001,SAINT JOHN RIVER NEAR EAST FLORENCEVILLE,NB,46.470001220703125,-67.5897216796875,34200.0,,0
01AJ002,SAINT JOHN RIVER AT WOODSTOCK,NB,46.15639114379883,-67.5736083984375,,,0
01AJ003,MEDUXNEKEAG RIVER NEAR BELLEVILLE,NB,46.21622085571289,-67.72794342041016,1210.0,,0
01AJ004,BIG PRESQUE ISLE STREAM AT TRACEY MILLS,NB,46.438358306884766,-67.73844146728516,484.0,,1
01AJ005,SAINT JOHN RIVER AT HARTLAND,NB,46.30611038208008,-67.53250122070312,,,0
01AJ006,HOLMES BROOK AT MOOSE MOUNTAIN,NB,46.6127815246582,-67.61055755615234,7.769999980926514,,0
01AJ007,HOLMES BROOK NEAR HOLMESVILLE,NB,46.57611083984375,-67.59528350830078,31.299999237060547,,0
01AJ008,SAINT JOHN RIVER AT HARTLAND SALMON POOL,NB,46.2983283996582,-67.52916717529297,,,0
01AJ009,SAINT JOHN RIVER AT SIMONDS,NB,46.337501525878906,-67.55528259277344,35000.0,,0
01AJ010,BECAGUIMEC STREAM AT COLDSTREAM,NB,46.34088897705078,-67.4651107788086,350.0,,1
01AJ011,COLD STREAM AT COLDSTREAM,NB,46.34222030639648,-67.46916961669922,156.0,,0
01AJ012,SAINT JOHN RIVER AT BEECHWOOD GENERATING STATION,NB,46.540000915527344,-67.67111206054688,33700.0,,0
01AJ013,LITTLE PRESQUE ISLE STREAM NEAR WATERVILLE,NB,46.272220611572266,-67.56999969482422,130.0,,0
01AK001,SHOGOMOC STREAM NEAR TRANS CANADA HIGHWAY,NB,45.94353103637695,-67.32035827636719,234.0,,1
01AK002,SAINT JOHN RIVER AT POKIOK,NB,45.96667098999024,-67.24166870117188,38900.0,,0
01AK003,SAINT JOHN RIVER AT FREDERICTON,NB,45.966190338134766,-66.651611328125,,,0
01AK004,SAINT JOHN RIVER BELOW MACTAQUAC,NB,45.96221923828125,-66.8308334350586,39900.0,,0
01AK005,MIDDLE BRANCH NASHWAAKSIS STREAM NEAR ROYAL ROAD,NB,46.03499984741211,-66.7013931274414,26.899999618530277,,0
01AK006,MIDDLE BRANCH NASHWAAKSIS STREAM AT SANDWITH'S FARM,NB,46.08280944824219,-66.7330322265625,5.699999809265137,,0
01AK007,NACKAWIC STREAM NEAR TEMPERANCE VALE,NB,46.04877853393555,-67.23960876464844,240.0,,0
01AK008,EEL RIVER NEAR SCOTT SIDING,NB,45.936668395996094,-67.54694366455078,531.0,,0
01AK009,SAINT JOHN RIVER AT MACTAQUAC GENERATING STATION,NB,45.956668853759766,-66.8647232055664,,,0
01AK010,SAINT JOHN RIVER AT MACTAQUAC GENERATING STATION,NB,45.956668853759766,-66.8647232055664,39900.0,,0
01AL001,NASHWAAK RIVER AT PENNIAC,NB,46.00917053222656,-66.58306121826172,1660.0,,0
01AL002,NASHWAAK RIVER AT DURHAM BRIDGE,NB,46.125919342041016,-66.61131286621094,1450.0,,0
01AL003,HAYDEN BROOK NEAR NARROWS MOUNTAIN,NB,46.29888916015625,-67.03694152832031,6.480000019073486,,0
01AL004,NARROWS MOUNTAIN BROOK NEAR NARROWS MOUNTAIN,NB,46.27716827392578,-67.02139282226562,3.890000104904175,,1
01AL005,"NARROWS MOUNTAIN BROOK, BRANCH NO.1, NEAR NARROWS MOUNTAIN",NB,46.27693939208984,-67.04360961914062,0.800000011920929,,0
01AL006,"NARROWS MOUNTAIN BROOK, BRANCH NO.2, NEAR NARROWS MOUNTAIN",NB,46.27693939208984,-67.04332733154297,0.9100000262260436,,0
01AL007,"NARROWS MOUNTAIN BROOK, BRANCH NO.3, NEAR NARROWS MOUNTAIN",NB,46.279441833496094,-67.03639221191406,0.4099999964237213,,0
01AL008,NASHWAAK RIVER AT STANLEY,NB,46.28305816650391,-66.73750305175781,641.0,,0
01AM001,NORTH BRANCH OROMOCTO RIVER AT TRACY,NB,45.67377853393555,-66.68289184570312,557.0,,0
01AN001,CASTAWAY STREAM NEAR CASTAWAY,NB,46.2983283996582,-65.7119369506836,34.400001525878906,,0
01AN002,SALMON RIVER AT CASTAWAY,NB,46.29072189331055,-65.72274780273438,1050.0,,0
01AO001,SAINT JOHN RIVER AT OROMOCTO,NB,45.855560302734375,-66.47222137451172,,,0
01AO002,SAINT JOHN RIVER AT MAUGERVILLE,NB,45.86647033691406,-66.45317077636719,,,0
01AO003,GRAND LAKE AT NEWCASTLE CREEK,NB,46.056888580322266,-66.00321960449219,,,0
01AO004,JEMSEG RIVER AT JEMSEG,NB,45.82891845703125,-66.11541748046875,,,0
01AO009,BURPEE MILLSTREAM NEAR FERNMOUNT,NB,45.956668853759766,-66.31139373779297,93.1999969482422,,0
01AO010,FRENCH LAKE AT LAKEVILLE CORNER,NB,45.90882873535156,-66.25643920898438,,,0
01AO011,SAINT JOHN RIVER AT UPPER GAGETOWN,NB,45.84725189208984,-66.23486328125,,,0
01AO012,SAINT JOHN RIVER AT GAGETOWN,NB,45.76866912841797,-66.1403579711914,,,0
01AP001,KENNEBECASIS RIVER AT NORTON,NB,45.63582992553711,-65.70166778564453,1210.0,,0
01AP002,CANAAN RIVER AT EAST CANAAN,NB,46.07236099243164,-65.36638641357422,668.0,,1
01AP003,SAINT JOHN RIVER AT OAK POINT,NB,45.5194206237793,-66.07660675048828,,,0
01AP004,KENNEBECASIS RIVER AT APOHAQUI,NB,45.70138931274414,-65.60169219970703,1100.0,,1
01AP005,SAINT JOHN RIVER AT SAINT JOHN,NB,45.27394104003906,-66.0882797241211,,,0
01AP006,NEREPIS RIVER NEAR FOWLERS CORNER,NB,45.5034408569336,-66.3189697265625,293.0,,0
01AP009,PARLEE BROOK BELOW ARNOLDS BRIDGE,NB,45.67250061035156,-65.41832733154297,35.400001525878906,,0
01AP010,OTNABOG STREAM ABOVE OTNABOG LAKE,NB,45.70550155639648,-66.19200134277344,,,0
01AQ001,LEPREAU RIVER AT LEPREAU,NB,45.16978073120117,-66.46827697753906,239.0,,1
01AQ002,MAGAGUADAVIC RIVER AT ELMCROFT,NB,45.27357864379883,-66.8086929321289,1420.0,,0
01AQ003,WEST MUSQUASH RIVER AT MUSQUASH,NB,45.18806076049805,-66.35166931152344,210.0,,0
01AQ004,EAST MUSQUASH RIVER AT MUSQUASH,NB,45.20471954345703,-66.32611083984375,179.0,,0
01AQ005,MAGAGUADAVIC RIVER AT SECOND FALLS,NB,45.23167037963867,-66.84333038330078,1540.0,,0
01AQ006,LITTLE LEPREAU RIVER NEAR LEPREAU,NB,45.1391716003418,-66.44833374023438,38.29999923706055,,0
01AQ007,MAGAGUADAVIC LAKE NEAR UPPER MAGAGUADAVIC,NB,45.7197494506836,-67.18356323242188,,,0
01AQ008,PISKAHEGAN STREAM NEAR PLEASANT MOUNTAIN,NB,45.418060302734375,-66.8869400024414,197.0,,0
01AQ009,LAKE UTOPIA AT CANAL,NB,45.1602783203125,-66.8277816772461,,,0
01AR001,DENNIS STREAM AT MOORES MILLS,NB,45.292781829833984,-67.272216796875,62.20000076293945,,0
01AR002,EEL BROOK NEAR NORTH HEAD,NB,44.79138946533203,-66.78138732910156,2.8499999046325684,,0
01AR003,ST. CROIX RIVER NEAR BAILEYVILLE,NB,45.265281677246094,-67.47666931152344,3420.0,,0
01AR004,ST. CROIX RIVER AT VANCEBORO,ME,45.56888961791992,-67.42971801757812,1080.0,,0
01AR005,ST. CROIX RIVER AT BARING,ME,45.13666915893555,-67.31806182861328,3550.0,,0
01AR006,DENNIS STREAM NEAR ST. STEPHEN,NB,45.20903015136719,-67.26215362548828,115.0,,0
01AR007,BOCABEC RIVER AT OUTLET OF KERR LAKE,NB,45.20750045776367,-67.01943969726562,12.399999618530272,,0
01AR008,BOCABEC RIVER ABOVE TIDE,NB,45.19306182861328,-66.99889373779297,43.0,,0
01AR009,GRAND LAKE AT FOREST CITY,ME,45.66489028930664,-67.73589324951172,,,0
01AR010,SPEDNIC LAKE AT ST. CROIX,NB,45.56922149658203,-67.42725372314453,,,0
01AR011,FOREST CITY STREAM BELOW FOREST CITY DAM,ME,45.66416931152344,-67.73355865478516,357.0,,0
01AR012,CHAMCOOK STREAM AT LITTLE CHAMCOOK LAKE OUTLET,NB,45.15721893310547,-67.09610748291016,,,0
01AR013,GRAND FALLS FLOWAGE AT GRAND FALLS,ME,45.274322509765625,-67.4796371459961,,,0
01AR014,ST. CROIX RIVER AT MILLTOWN DAM,NB,45.17522048950195,-67.29290008544922,,,0
01BA001,RESTIGOUCHE RIVER ABOVE KEDGWICK RIVER,NB,47.65639114379883,-67.49417114257812,1570.0,,0
01BC001,RESTIGOUCHE RIVER BELOW KEDGWICK RIVER,NB,47.66707992553711,-67.48307800292969,3160.0,,1
01BD001,MATAPEDIA (RIVIERE) EN AMONT DE LA RIVIERE ASSEMETQUAGAN,QC,48.08443832397461,-67.0986099243164,2770.0,,0
01BD002,MATAPEDIA (RIVIERE) EN AMONT DE LA RIVIERE ASSEMETQUAGAN,QC,48.086669921875,-67.1005630493164,2760.0,,0
01BD004,MATAPEDIA (LAC) A VAL-BRILLANT,QC,48.53388977050781,-67.54556274414062,558.0,,0
01BD005,LAC AU SAUMON,QC,48.42110824584961,-67.32417297363281,1210.0,,0
01BD008,MATAPEDIA (RIVIERE) PRES DE AMQUI,QC,48.49166870117188,-67.44999694824219,558.0,,0
01BD009,MATAPEDIA (RIVIERE) A 4 KM EN AMONT DE L'ASSEMETQUAGAN,QC,48.1078987121582,-67.13020324707031,2756.0,,0
01BE001,UPSALQUITCH RIVER AT UPSALQUITCH,NB,47.83246994018555,-66.88707733154297,2270.0,,1
01BF001,NOUVELLE (RIVIERE) AU PONT,QC,48.15721893310547,-66.34944152832031,1140.0,,0
01BF002,NOUVELLE (RIVIERE) EN AVAL DU PONT,QC,48.13555908203125,-66.31944274902344,1160.0,,0
01BF003,NOUVELLE (RIVIERE) EN AMONT DU PONT,QC,48.16167068481445,-66.38027954101562,867.0,,0
01BF004,"NOUVELLE (RIVIERE) A 0,2 KM EN AMONT DU PONT-ROUTE 132 A NOUVELLE",QC,48.15879821777344,-66.34880065917969,1139.0,,0
01BG001,CASCAPEDIA (PETITE RIVIERE) EN AMONT DU PONT,QC,48.18917083740234,-65.81194305419922,1390.0,,0
01BG002,BONAVENTURE (RIVIERE) EN AMONT DU PONT,QC,48.09999847412109,-65.461669921875,2150.0,,0
01BG003,CASCAPEDIA (RIVIERE) EN AVAL DU LAC CASCAPEDIA,QC,48.66638946533203,-66.18943786621094,1480.0,,0
01BG004,CASCAPEDIA (RIVIERE) EN AMONT DE LA RIVIERE ANGERS,QC,48.317779541015625,-65.97250366210938,2400.0,,0
01BG005,CASCAPEDIA (RIVIERE) EN AVAL DU RUISSEAU BERRY,QC,48.62833023071289,-66.16806030273438,1680.0,,0
01BG006,BASTIEN (RUISSEAU) EN AMONT DU PONT,QC,48.10971832275391,-66.12693786621094,12.399999618530272,,0
01BG007,CHALEURS (BAIE DES) A CARLETON,QC,48.09027862548828,-66.1161117553711,,,0
01BG008,CASCAPEDIA (PETITE RIVIERE) A SAINT-EDGAR,QC,48.23083114624024,-65.73500061035156,1340.0,,0
01BG009,BONAVENTURE (RIVIERE) EN AMONT DU RUISSEAU CREUX,QC,48.18611145019531,-65.55860900878906,1910.0,,0
01BG010,CASCAPEDIA (PETITE RIVIERE) A 0.9 KM RIVE DROITE AVAL  PONT-ROUTE A SAINT-EDGAR,QC,48.2322998046875,-65.73410034179688,1340.0,,0
01BH001,DARTMOUTH (RIVIERE) PRES DE CORTEREAL,QC,48.93305969238281,-64.63555908203125,748.0,,0
01BH002,YORK (RIVIERE) A SUNNY BANK,QC,48.834171295166016,-64.625,1010.0,,0
01BH003,PORPHYRE (RUISSEAU),QC,48.945831298828125,-65.48944091796875,30.200000762939453,,0
01BH005,DARTMOUTH (RIVIERE) EN AMONT DU RUISSEAU DU PAS DE DAME,QC,48.97972106933594,-64.6986083984375,645.0,,1
01BH007,GRANDE-RIVIERE OUEST (LA),QC,48.47777938842773,-64.52861022949219,534.0,,0
01BH008,SAINT-JEAN (RIVIERE),QC,48.771671295166016,-64.52139282226562,1090.0,,0
01BH009,YORK RIVIERE) EN AMONT DU RUISSEAU D'ARGENT,QC,48.831668853759766,-64.68499755859375,972.0,,0
01BH010,"YORK (RIVIERE) A 1,4 KM EN AVAL DU RUISSEAU DINNER ISLAND",QC,48.806671142578125,-64.92111206054688,659.0,,0
01BH011,YORK (RIVIERE) EN AVAL DU RUISSEAU DES ETROITS,QC,48.7983283996582,-64.9477767944336,637.0,,0
01BH012,SAINT-JEAN (RIVIERE) EN AMONT DU PONT-ROUTE 132,QC,48.768890380859375,-64.51499938964844,1090.0,,0
01BJ001,TETAGOUCHE RIVER NEAR WEST BATHURST,NB,47.65583038330078,-65.69361114501953,363.0,,0
01BJ002,EEL RIVER AT EEL RIVER CROSSING,NB,48.0130615234375,-66.42333221435547,100.0,,0
01BJ003,JACQUET RIVER NEAR DURHAM CENTRE,NB,47.8938102722168,-66.02522277832031,510.0,,1
01BJ004,EEL RIVER NEAR EEL RIVER CROSSING,NB,48.01443862915039,-66.4383316040039,88.5999984741211,,0
01BJ006,LITTLE RIVER AT CARROLL'S FARM,NB,47.567501068115234,-65.70194244384766,,,0
01BJ007,RESTIGOUCHE RIVER ABOVE RAFTING GROUND BROOK,NB,47.908668518066406,-66.94805908203125,7740.0,,0
01BJ008,MILLSTREAM RIVER AT ROBERTVILLE,NB,47.70222091674805,-65.7763900756836,105.0,,0
01BJ009,WALKER BROOK AT CAMPBELLTON,NB,47.988059997558594,-66.69693756103516,60.79999923706055,,0
01BJ010,MIDDLE RIVER NEAR BATHURST,NB,47.60839080810547,-65.72180938720703,217.0,,0
01BJ011,NIGADOO RIVER NEAR ALCIDA,NB,47.7400016784668,-65.81278228759766,123.0,,0
01BJ012,EEL RIVER NEAR DUNDEE,NB,47.98788833618164,-66.49060821533203,43.20000076293945,,0
01BK001,NEPISIGUIT RIVER AT BATHURST MINES,NB,47.38888931274414,-65.82721710205078,1810.0,,0
01BK002,NEPISIGUIT RIVER AT NEPISIGUIT NARROWS,NB,47.3619384765625,-65.84500122070312,1790.0,,0
01BK003,NEPISIGUIT RIVER AT NEPISIGUIT FALLS,NB,47.40666961669922,-65.79499816894531,1840.0,,0
01BK004,NEPISIGUIT RIVER NEAR PABINEAU FALLS,NB,47.49443817138672,-65.68055725097656,2090.0,,0
01BK005,FORTY MILE BROOK AT CARIBOU DEPOT,NB,47.567779541015625,-66.28500366210938,14.199999809265137,,0
01BK006,FORTY MILE BROOK (WEST BRANCH) AT CARIBOU DEPOT,NB,47.55944061279297,-66.27832794189453,13.0,,0
01BL001,BASS RIVER AT BASS RIVER,NB,47.650001525878906,-65.5777816772461,175.0,,0
01BL002,RIVIERE CARAQUET AT BURNSVILLE,NB,47.70560836791992,-65.15538787841797,173.0,,1
01BL003,BIG TRACADIE RIVER AT MURCHY BRIDGE CROSSING,NB,47.4357795715332,-65.1060562133789,383.0,,0
01BO001,SOUTHWEST MIRAMICHI RIVER AT BLACKVILLE,NB,46.73600006103516,-65.82560729980469,5050.0,,1
01BO002,RENOUS RIVER AT MCGRAW BROOK,NB,46.821388244628906,-66.1147232055664,611.0,,0
01BO003,BARNABY RIVER BELOW SEMIWAGAN RIVER,NB,46.88861083984375,-65.5955581665039,484.0,,0
01BO004,BARTIBOG RIVER BELOW HIGHWAY NO. 8,NB,47.19083023071289,-65.39749908447266,316.0,,0
01BP001,LITTLE SOUTHWEST MIRAMICHI RIVER AT LYTTLETON,NB,46.93597030639648,-65.90738677978516,1340.0,,1
01BP002,CATAMARAN BROOK AT REPAP ROAD BRIDGE,NB,46.85655975341797,-66.19010925292969,28.700000762939453,,0
01BQ001,NORTHWEST MIRAMICHI RIVER AT TROUT BROOK,NB,47.0947494506836,-65.83650207519531,948.0,,1
01BQ002,LITTLE SOUTH BRANCH TOMOGONOPS RIVER AT FRESH WATER POND,NB,47.29528045654297,-66.06500244140625,,,0
01BQ003,LITTLE SOUTH BRANCH TOMOGONOPS RIVER BELOW B PIT,NB,47.29111099243164,-66.04277801513672,,,0
01BQ006,SOUTH BRANCH TOMOGONOPS RIVER NEAR HEATH STEEL MINES,NB,47.25471878051758,-65.96721649169922,,,0
01BQ007,TOMOGONOPS RIVER AT THE MOUTH,NB,47.23305892944336,-65.83611297607422,158.0,,0
01BR001,KOUCHIBOUGUAC RIVER NEAR VAUTOUR,NB,46.74332809448242,-65.20471954345703,177.0,,0
01BS001,COAL BRANCH RIVER AT BEERSVILLE,NB,46.443939208984375,-65.06494140625,166.0,,1
01BT001,KINNEAR RIVER NEAR HAUTE-ABOUJAGANE,NB,46.15277862548828,-64.38500213623047,32.099998474121094,,0
01BU001,PETITCODIAC RIVER NEAR SALISBURY,NB,46.01667022705078,-65.0666732788086,746.0,,0
01BU002,PETITCODIAC RIVER NEAR PETITCODIAC,NB,45.946388244628906,-65.1681900024414,391.0,,1
01BU003,TURTLE CREEK AT TURTLE CREEK,NB,45.95949935913086,-64.87799835205078,129.0,,0
01BU004,PALMERS CREEK NEAR DORCHESTER,NB,45.8872184753418,-64.51638793945312,34.20000076293945,,0
01BU005,HAYWARD BROOK SITE NO. 1 NEAR PETITCODIAC,NB,45.86528015136719,-65.1580581665039,4.300000190734863,,0
01BU006,HAYWARD BROOK SITE NO. 4 NEAR PETITCODIAC,NB,45.87805938720703,-65.18055725097656,1.3700000047683716,,0
01BU007,HAYWARD BROOK SITE NO. 5 NEAR PETITCODIAC,NB,45.87139129638672,-65.18499755859375,6.489999771118164,,0
01BU008,HAYWARD BROOK SITE NO. 6 NEAR PETITCODIAC,NB,45.8730583190918,-65.18778228759766,2.3399999141693115,,0
01BU009,HOLMES BROOK SITE NO. 9 NEAR PETITCODIAC,NB,45.88785934448242,-65.14678192138672,6.199999809265137,,0
01BU013,PETITCODIAC RIVER ABOVE TURTLE CREEK,NB,46.04806137084961,-64.89611053466797,,,0
01BU014,PETITCODIAC RIVER AT DOVER,NB,45.9900016784668,-64.6833267211914,,,0
01BU015,PETITCODIAC RIVER NEAR BEAUMONT,NB,45.87139129638672,-64.56639099121094,,,0
01BV001,MISPEC STREAM AT BLACK RIVER ROAD CROSSING,NB,45.27027893066406,-65.89527893066406,137.0,,0
01BV002,KINNIE BROOK AT FUNDY NATIONAL PARK,NB,45.61167144775391,-64.96333312988281,6.480000019073486,,0
01BV003,UPPER SALMON RIVER AT ALMA,NB,45.61000061035156,-64.95832824707031,181.0,,0
01BV004,BLACK RIVER AT GARNET SETTLEMENT,NB,45.30657958984375,-65.8492202758789,40.400001525878906,,0
01BV005,RATCLIFFE BROOK BELOW OTTER LAKE,NB,45.36777877807617,-65.8116683959961,29.299999237060547,,0
01BV006,POINT WOLFE RIVER AT FUNDY NATIONAL PARK,NB,45.55855941772461,-65.0159683227539,130.0,,1
01BV007,UPPER SALMON RIVER NEAR ALMA,NB,45.61111068725586,-64.95610809326172,181.0,,0
01BV008,BIG SALMON RIVER NEAR ST. MARTINS,NB,45.42417144775391,-65.41166687011719,287.0,,0
01BV009,IMPOUNDMENT B AT NEW HORTON,NB,45.6974983215332,-64.69471740722656,0.5,,0
01BV010,DICKSON BROOK AT FUNDY NATIONAL PARK,NB,45.5914192199707,-64.95706176757812,8.8100004196167,8.8100004196167,0
01CA001,CARRUTHERS BROOK NEAR HOWLAN,PE,46.73527908325195,-64.2249984741211,38.79999923706055,,0
01CA002,TROUT RIVER NEAR TYNE VALLEY,PE,46.56333160400391,-63.93999862670898,22.100000381469727,,0
01CA003,CARRUTHERS BROOK NEAR ST. ANTHONY,PE,46.74411010742188,-64.18699645996094,46.79999923706055,,1
01CA004,SMELT CREEK NEAR ELLERSLIE,PE,46.60166931152344,-63.93722152709961,17.299999237060547,,0
01CA005,MIMINEGASH RIVER AT ST. LAWRENCE,PE,46.848331451416016,-64.1977767944336,31.799999237060547,,0
01CB001,DUNK RIVER AT ROGERS MILL,PE,46.34222030639648,-63.61111068725586,98.5999984741211,,0
01CB002,DUNK RIVER AT WALL ROAD,PE,46.34585952758789,-63.633331298828125,114.0,,0
01CB003,PLAT RIVER AT SHERBROOKE,PE,46.4233283996582,-63.7772216796875,4.510000228881836,,0
01CB004,WILMOT RIVER NEAR WILMOT VALLEY,PE,46.393310546875,-63.65938949584961,45.400001525878906,,0
01CB005,NORTH BROOK NEAR WALL ROAD,PE,46.34693908691406,-63.63277816772461,12.899999618530272,,0
01CB006,EMERALD BROOK NEAR EMERALD,PE,46.35943984985352,-63.55805969238281,5.590000152587891,,0
01CB007,EAST BRANCH DUNK RIVER AT ELLIOTT,PE,46.363059997558594,-63.46332931518555,10.699999809265137,,0
01CB008,DUNK RIVER NEAR BREADALBANE,PE,46.35166931152344,-63.48833084106445,19.799999237060547,,0
01CB009,DUNK RIVER AT MCKENNA'S BRIDGE,PE,46.352500915527344,-63.54222106933594,53.09999847412109,,0
01CB010,DAMES BROOK NEAR NEWTON,PE,46.34693908691406,-63.55527877807617,16.200000762939453,,0
01CB011,DUNK RIVER ABOVE SCALES POND,PE,46.348609924316406,-63.577781677246094,80.5999984741211,,0
01CB012,ELMO RIVER NEAR SCALES POND,PE,46.3386116027832,-63.5977783203125,7.900000095367432,,0
01CB013,DUNK RIVER BELOW SCALES POND,PE,46.34333038330078,-63.61111068725586,98.5999984741211,,0
01CB014,SOUTHWEST BROOK NEAR MIDDLETON,PE,46.334720611572266,-63.63417053222656,23.399999618530277,,0
01CB015,CAPE TRAVERSE RIVER AT CARLETON,PE,46.25667190551758,-63.65555953979492,6.889999866485596,,0
01CB018,BARBARA WEIT STREAM AT CAVENDISH FARM,PE,46.4275016784668,-63.680419921875,11.600000381469728,,0
01CC001,HUNTER RIVER AT HUNTER RIVER,PE,46.35971832275391,-63.345829010009766,41.5,,0
01CC002,WINTER RIVER NEAR SUFFOLK,PE,46.332061767578125,-63.06547164916992,37.5,,0
01CC003,WINTER RIVER AT BRACKLEY WELLS PUMPING STATION,PE,46.31499862670898,-63.146671295166016,4.920000076293945,,0
01CC004,WRIGHTS CREEK NEAR AVONLEA ROAD,PE,46.27582931518555,-63.1119384765625,2.4100000858306885,,0
01CC005,WEST RIVER AT RIVERDALE,PE,46.23139190673828,-63.35108184814453,70.0999984741211,,1
01CC006,CLYDE RIVER NEAR CLYDE RIVER,PE,46.23556137084961,-63.26082992553711,26.799999237060547,,0
01CC007,CLARKS CREEK AT AUGUSTUS,PE,46.32027816772461,-62.883888244628906,39.79999923706055,,0
01CC008,GLEN FINNAN RIVER AT TARANTUM,PE,46.28749847412109,-62.95193862915039,24.0,,0
01CC009,HORNES CREEK AT MARSHFIELD,PE,46.29721832275391,-63.07806015014648,5.900000095367432,,0
01CC010,WINTER RIVER AT UNION,PE,46.31460952758789,-63.12263870239258,16.799999237060547,,0
01CC011,COLES CREEK AT MILTONVALE PUMPING STATION,PE,46.31024932861328,-63.19488906860352,6.909999847412109,,0
01CD001,MORELL RIVER AT MORELL,PE,46.32833099365234,-62.69916915893555,133.0,,0
01CD002,MORELL RIVER AT PEAKES ROAD,PE,46.317501068115234,-62.699440002441406,129.0,,0
01CD003,MORELL RIVER AT BANGOR,PE,46.36111068725586,-62.7005615234375,147.0,,0
01CD004,BOUGHTON RIVER NEAR UPTON,PE,46.341941833496094,-62.53139114379883,22.899999618530277,,0
01CD005,BEAR RIVER AT ST. MARGARETS,PE,46.45314025878906,-62.38233184814453,14.800000190734863,,0
01CE001,VERNON RIVER AT GLENCO ROAD CROSSING,PE,46.199440002441406,-62.82332992553711,16.799999237060547,,0
01CE002,MONTAGUE RIVER (NORTH BRANCH) ABOVE MONTAGUE POWERHOUSE,PE,46.14944076538086,-62.69721984863281,49.59999847412109,,0
01CE003,BRUDENELL RIVER NEAR BRUDENELL,PE,46.2005615234375,-62.64944076538086,36.0,,0
01CE004,BRUDENELL RIVER AT BRUDENELL,PE,46.20193862915039,-62.65639114379883,33.099998474121094,,0
01CE005,MONTAGUE RIVER NEAR HEAD OF MONTAGUE,PE,46.15528106689453,-62.72610855102539,44.400001525878906,,0
01CE006,CARDIGAN RIVER ABOVE CARDIGAN,PE,46.23833084106445,-62.65639114379883,21.399999618530277,,0
